sessionid,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,pagepath,page_order,page_order_desc,page_view_in_minutes,page_duration
B26E989CFBDE8E0468E73FB049A66F29.twpfa45n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/app?uiel=Desktop,2,5,3,20
B26E989CFBDE8E0468E73FB049A66F29.twpfa45n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1?q=:promotionTagCodes:promotionTagCodes:69,3,4,3,20
B26E989CFBDE8E0468E73FB049A66F29.twpfa45n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/å¥½ç«‹å–„ç´”æ·¨æ·±æµ·é®­é­šæ²¹120é¡†/p/BP_137902,4,2,2,30
B26E989CFBDE8E0468E73FB049A66F29.twpfa45n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/health-care/heart-care/c/10490102,5,3,2,30
B26E989CFBDE8E0468E73FB049A66F29.twpfa45n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Category,www.watsons.com.tw/health-care/heart-care/c/10490102,6,1,1,60
B30B4E21FBC2C92570272BDD823969F8.twpfa43n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051119,1,2,2,30
B30B4E21FBC2C92570272BDD823969F8.twpfa43n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-promotion6,2,1,2,30
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login,1,15,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?error=true,2,14,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login/pw/request,3,13,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?error=true,4,12,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?error=true,5,11,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login/pw/forgetByCardNumber,6,16,6,10
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/change?token=OUGM4JvWdsH2J8Yp2p7zWmZ/3+YaVSxesZfaPtHQ2zf7NmIU06CyY1C1XuODM1KrkRxQkVUNKqhAAQait0S/Cy8gTyaNxZfUJKdn6A9aH01bLbJ1nBfxq9fg856MD774y4LDFoXYFiaroiOAyFB8rzL/zURNTvI7xHItWnknksI=,8,9,5,12
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/change,7,8,5,12
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login,9,6,5,12
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/changeSuccess,10,10,5,12
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,11,7,5,12
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:02,MyAccount,www.watsons.com.tw/my-account/view-profile,12,5,3,20
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:02,MyAccount,www.watsons.com.tw/my-account/view-profile,13,3,3,20
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:02,MyAccount,www.watsons.com.tw/my-account/update-profile,14,4,3,20
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:03,MyAccount,www.watsons.com.tw/my-account/eWallet,15,2,2,30
B32CE39CFA1E45690FA945FA58B25E22.twpfa34n,2/1/2020 0:00,2/1/2020 0:03,N,N,anonymous,Pageview,2/1/2020 0:03,Homepage,www.watsons.com.tw/,16,1,2,30
B3E79253D957AD4982577F9CA30BCBA2.twpfa122n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,lbc.watsons.com.tw/Point.aspx,2,2,2,30
B3E79253D957AD4982577F9CA30BCBA2.twpfa122n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,lbc.watsons.com.tw/memberinfo.aspx?code=jx98Cn2J9cXbHNCkqT3K&state=1EAFE3ED573A43EE99CC967652DA754B,1,1,2,30
B4E054EA5EE856A2D4DE1049E50C8A8C.twpfa45n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/pointcollection,1,2,1,60
B4E054EA5EE856A2D4DE1049E50C8A8C.twpfa45n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Homepage,www.watsons.com.tw/,2,1,1,60
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051183,1,6,3,20
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051183,2,4,3,20
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Category,www.watsons.com.tw/c/1051183,3,5,3,20
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/c/1051183,5,2,3,20
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/c/1051183,4,1,3,20
B506B56E7916C50D9B5F4419D6FF299F.twpfa125n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Category,www.watsons.com.tw/c/1051183,6,3,3,20
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,3,21,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185958,1,20,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:00,Homepage,www.watsons.com.tw/,2,22,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,4,19,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:01,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,5,18,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185958,6,17,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,7,16,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185958,8,15,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:02,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,9,14,1,180
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:05,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,10,12,2,30
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:05,Register,www.watsons.com.tw/register/iMemberReg?isFacebookFlow=true,11,13,2,30
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:06,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,12,11,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:06,Checkout,www.watsons.com.tw/checkoutstepone,13,10,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:06,Other,www.watsons.com.tw/search2?text=å£ç½©,14,9,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:06,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185958,15,8,4,15
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:07,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-å¤©ç©ºè—/p/BP_185943?text=å£ç½©&page=0,20,4,5,12
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:07,Other,www.watsons.com.tw/search2?text=å£ç½©,16,7,5,12
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:07,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,17,6,5,12
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:07,Other,www.watsons.com.tw/search2?text=å£ç½©,18,5,5,12
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:07,Other,www.watsons.com.tw/search2?text=å£ç½©,19,3,5,12
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:08,Other,www.watsons.com.tw/search2?text=å£ç½©,22,2,2,30
B58DABD8F1131CCC61BFED12E3776E83.twpfa119n,2/1/2020 0:00,2/1/2020 0:08,N,N,anonymous,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953?text=å£ç½©&page=0,21,1,2,30
B5B108A0A4FD0CE4EBB18B020E1F5471.twpfa39n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/store-finder,1,1,1,60
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=é†«ç™‚å£ç½©&page=0,1,15,2,30
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=é†«ç™‚å£ç½©&page=0,2,16,2,30
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:08,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903,4,12,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=é†«ç™‚å£ç½©&page=0,3,11,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:08,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713?text=é†«ç™‚å£ç½©&page=0,5,14,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:08,Category,www.watsons.com.tw/health-care/mask-bandage/c/10490903,6,13,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:09,Other,www.watsons.com.tw/search2?text=é†«ç™‚å£ç½©,7,7,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:09,Other,www.watsons.com.tw/search2?text=é†«ç™‚å£ç½©,8,8,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:09,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=é†«ç™‚å£ç½©&page=0,9,9,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:09,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=é†«ç™‚å£ç½©&page=0,10,10,4,15
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,15,2,6,10
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,MyAccount,www.watsons.com.tw/my-account/notification,11,6,6,10
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,MyAccount,www.watsons.com.tw/my-account/notification,12,5,6,10
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=é†«ç™‚å£ç½©&page=0,13,4,6,10
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=é†«ç™‚å£ç½©&page=0,14,3,6,10
B691994BBFD1876B0E86E872416B702D.twpfa115n,2/1/2020 0:00,2/1/2020 0:11,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/csdä¸­è¡›é†«ç™‚å£ç½©50ç‰‡(ç¶ è‰²)/p/BP_950713,16,1,6,10
B6ABB90DCB5E74B443B4DFE9E4CE9107.twpfa46n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-health,1,2,1,60
B6ABB90DCB5E74B443B4DFE9E4CE9107.twpfa46n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/promo-health#utm_source=facebook&utm_medium=social&utm_content=20200130_3,2,1,1,60
B6C433F697C9452956F936BD55810B0E.twpfa117n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/promo-health,1,1,1,60
B78493DB4B307972F43599215901B5C9.twpfa46n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¹™)æ½”ç”¨é…’ç²¾75-500ml(é™„å™´é ­)/p/BP_107876,1,1,4,15
B78493DB4B307972F43599215901B5C9.twpfa46n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¹™)æ½”ç”¨é…’ç²¾75-500ml(é™„å™´é ­)/p/BP_107876,2,4,4,15
B78493DB4B307972F43599215901B5C9.twpfa46n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¹™)æ½”ç”¨é…’ç²¾75-500ml(é™„å™´é ­)/p/BP_107876,3,2,4,15
B78493DB4B307972F43599215901B5C9.twpfa46n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/æ¬¡ç¶ åº·é™¤èŒæ¶²çµ„åˆçµ„350mlx2-60mlx2-ä¹¾æ´—æ‰‹500mlx1/p/BP_131588,4,3,4,15
B79DB24D3B37158B4AD9FDF906AADDE9.twpfa122n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953,1,4,2,30
B79DB24D3B37158B4AD9FDF906AADDE9.twpfa122n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953,2,5,2,30
B79DB24D3B37158B4AD9FDF906AADDE9.twpfa122n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Homepage,www.watsons.com.tw/,4,1,3,20
B79DB24D3B37158B4AD9FDF906AADDE9.twpfa122n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,3,2,3,20
B79DB24D3B37158B4AD9FDF906AADDE9.twpfa122n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ·±ä¸¹å¯§-ç®±è³¼/p/BP_185953,5,3,3,20
B7BA684B69FBF33B3AA7CBBEC48026DB.twpfa39n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,1,2,1,360
B7BA684B69FBF33B3AA7CBBEC48026DB.twpfa39n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:06,Other,www.watsons.com.tw/search2?text=å£ç½©,2,1,1,60
B7E9B71DED4D88AD295EC570F503EAE8.twpfa130n,2/1/2020 0:00,2/1/2020 0:00,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=é…’ç²¾,1,1,1,60
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,MyAccount,www.watsons.com.tw/my-account/notification,1,3,5,12
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?error=true,2,4,5,12
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,3,2,5,12
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,4,6,5,12
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922,5,5,5,12
B81F8721A9347826B58D5F9049ACCEFB.twpfa116n,2/1/2020 0:00,2/1/2020 0:01,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?error=true,6,1,1,60
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=Dr.+Stain,1,21,1,60
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/dr.satiné­šå­é«˜æ°´æ„Ÿä¿æ¿•èéœ²150ml/p/BP_231512?text=Dr. Stain&page=0,2,20,1,1140
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:20,Other,www.watsons.com.tw/search2?text=Dr.+Stain,3,19,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:20,Product,www.watsons.com.tw/é­šå­é«˜æ•ˆç·Šç·»æ·¨ç™½éœœ30ml/p/BP_938900?text=Dr. Stain&page=0,4,18,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:21,Product,www.watsons.com.tw/é­šå­æ´»é¡æŠ—çšºä¿æ¿•éœœ30ml/p/BP_201523?text=Dr. Stain&page=0,5,15,3,20
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:21,Other,www.watsons.com.tw/search2?text=Dr.+Stain,6,16,3,20
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:21,Other,www.watsons.com.tw/search2?text=Dr.+Stain,7,17,3,20
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:22,Other,www.watsons.com.tw/search2?text=Dr.+Stain,8,14,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:22,Product,www.watsons.com.tw/é­šå­æ¥µæ·¨é›¶æš‡åŒ–å¦æ°´-150ml/p/BP_225099?text=Dr. Stain&page=0,9,13,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:25,Product,www.watsons.com.tw/dr.satiné­šå­egfæ–°ç”Ÿè³¦æ´»éœ²100ml/p/BP_160393?text=Dr. Stain&page=0,10,12,1,420
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:32,Other,www.watsons.com.tw/search2?text=Dr.+Stain,11,11,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:32,Product,www.watsons.com.tw/dr.satin-é­šå­é›ªç™½å¥‡è¹ŸçŽ«ç‘°èèƒ30ml/p/BP_195067?text=Dr. Stain&page=0,12,10,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:33,Product,www.watsons.com.tw/é­šå­æ´»é¡æŠ—çšºä¿æ¿•éœœ30ml/p/BP_201523?text=Dr. Stain&page=0,13,9,2,30
B86877BBC9B0241BCB2D38959131DE0B.twpfa124n,2/1/2020 0:00,2/1/2020 0:50,N,N,anonymous,Pageview,2/1/2020 0:33,Other,www.watsons.com.tw/search2?text=Dr.+Stain,14,8,2,30
